Date;Location;Product;Sales
2021.10.12;Location B;Pastry;135
2021.10.12;Location B;Bread;178
2021.10.12;Location B;Croissant;147
2021.10.11;Location A;Bread;144
2021.10.11;Location A;Pastry;162
2021.10.11;Location A;Croissant;266
2021.10.11;Location C;Pastry;60
2021.10.11;Location C;Croissant;112
2021.10.11;Location C;Bread;111
2021.10.11;Location B;Bread;180
2021.10.11;Location B;Croissant;70
2021.10.11;Location B;Pastry;163
2021.10.10;Location A;Croissant;124
2021.10.10;Location A;Pastry;273
2021.10.10;Location A;Bread;80
2021.10.10;Location C;Croissant;156
2021.10.10;Location C;Pastry;56
2021.10.10;Location C;Bread;80
2021.10.10;Location B;Pastry;119
2021.10.10;Location B;Croissant;122
2021.10.10;Location B;Bread;131
2021.10.09;Location A;Bread;271
2021.10.09;Location A;Croissant;286
2021.10.09;Location A;Pastry;123
2021.10.09;Location C;Bread;85
2021.10.09;Location C;Croissant;181
2021.10.09;Location C;Pastry;46
2021.10.09;Location B;Pastry;148
2021.10.09;Location B;Croissant;215
2021.10.09;Location B;Bread;115
2021.10.08;Location A;Croissant;435
2021.10.08;Location A;Pastry;162
2021.10.08;Location A;Bread;290
2021.10.08;Location C;Pastry;79
2021.10.08;Location C;Croissant;140
2021.10.08;Location C;Bread;111
2021.10.08;Location B;Bread;435
2021.10.08;Location B;Pastry;237
2021.10.08;Location B;Croissant;298
2021.10.07;Location A;Croissant;151
2021.10.07;Location A;Bread;230
2021.10.07;Location A;Pastry;168
2021.10.07;Location C;Bread;80
2021.10.07;Location C;Pastry;114
2021.10.07;Location C;Croissant;249
2021.10.07;Location B;Croissant;181
2021.10.07;Location B;Bread;204
2021.10.07;Location B;Pastry;67
2021.10.06;Location A;Bread;255
2021.10.06;Location A;Croissant;175
2021.10.06;Location A;Pastry;136
2021.10.06;Location C;Pastry;109
2021.10.06;Location C;Croissant;99
2021.10.06;Location C;Bread;67
2021.10.06;Location B;Pastry;121
2021.10.06;Location B;Bread;154
2021.10.06;Location B;Croissant;115
2021.10.05;Location A;Pastry;233
2021.10.05;Location A;Croissant;292
2021.10.05;Location A;Bread;120
2021.10.05;Location C;Pastry;91
2021.10.05;Location C;Bread;50
2021.10.05;Location C;Croissant;151
2021.10.05;Location B;Pastry;91
2021.10.05;Location B;Croissant;60
2021.10.05;Location B;Bread;151
2021.10.04;Location A;Croissant;194
2021.10.04;Location A;Pastry;295
2021.10.04;Location A;Bread;167
2021.10.04;Location C;Croissant;66
2021.10.04;Location C;Pastry;91
2021.10.04;Location C;Bread;88
2021.10.04;Location B;Pastry;133
2021.10.04;Location B;Croissant;229
2021.10.04;Location B;Bread;127
2021.10.03;Location A;Pastry;283
2021.10.03;Location A;Croissant;264
2021.10.03;Location A;Bread;247
2021.10.03;Location C;Bread;69
2021.10.03;Location C;Croissant;180
2021.10.03;Location C;Pastry;92
2021.10.03;Location B;Pastry;80
2021.10.03;Location B;Bread;148
2021.10.02;Location A;Croissant;155
2021.10.02;Location A;Pastry;157
2021.10.02;Location A;Bread;203
2021.10.02;Location C;Croissant;94
2021.10.02;Location C;Bread;60
2021.10.02;Location C;Pastry;109
2021.10.02;Location B;Bread;175
2021.10.02;Location B;Pastry;137
2021.10.02;Location B;Croissant;117
2021.10.01;Location A;Bread;287
2021.10.01;Location A;Pastry;265
2021.10.01;Location A;Croissant;164
2021.10.01;Location C;Bread;65
2021.10.01;Location C;Croissant;144
2021.10.01;Location C;Pastry;52
2021.10.01;Location B;Croissant;142
2021.10.01;Location B;Bread;158
2021.10.01;Location B;Pastry;173
2021.09.30;Location A;Pastry;196
2021.09.30;Location A;Croissant;40
2021.09.30;Location A;Bread;245
2021.09.30;Location C;Bread;63
2021.09.30;Location C;Pastry;33
2021.09.30;Location C;Croissant;135
2021.09.30;Location B;Bread;93
2021.09.30;Location B;Croissant;146
2021.09.30;Location B;Pastry;103
2021.09.29;Location A;Croissant;202
2021.09.29;Location A;Pastry;408
2021.09.29;Location A;Bread;263
2021.09.29;Location C;Croissant;102
2021.09.29;Location C;Bread;94
2021.09.29;Location C;Pastry;89
2021.09.29;Location B;Pastry;142
2021.09.29;Location B;Bread;207
2021.09.28;Location A;Croissant;250
2021.09.28;Location A;Pastry;131
2021.09.28;Location A;Bread;236
2021.09.28;Location C;Pastry;102
2021.09.28;Location C;Croissant;97
2021.09.28;Location C;Bread;46
2021.09.28;Location B;Pastry;112
2021.09.28;Location B;Croissant;107
2021.09.28;Location B;Bread;126
2021.09.27;Location A;Croissant;80
2021.09.27;Location A;Pastry;203
2021.09.27;Location A;Bread;229
2021.09.27;Location C;Bread;117
2021.09.27;Location C;Pastry;72
2021.09.27;Location C;Croissant;125
2021.09.27;Location B;Bread;181
2021.09.27;Location B;Pastry;81
2021.09.27;Location B;Croissant;63
2021.09.26;Location A;Bread;188
2021.09.26;Location A;Pastry;305
2021.09.26;Location A;Croissant;204
2021.09.26;Location C;Croissant;145
2021.09.26;Location C;Pastry;87
2021.09.26;Location C;Bread;104
2021.09.26;Location B;Bread;188
2021.09.26;Location B;Pastry;147
2021.09.25;Location A;Croissant;263
2021.09.25;Location A;Pastry;293
2021.09.25;Location A;Bread;167
2021.09.25;Location C;Pastry;119
2021.09.25;Location C;Croissant;195
2021.09.25;Location C;Bread;164
2021.09.25;Location B;Croissant;105
2021.09.25;Location B;Bread;98
2021.09.25;Location B;Pastry;69
2021.09.24;Location A;Croissant;297
2021.09.24;Location A;Bread;377
2021.09.24;Location A;Pastry;305
2021.09.24;Location C;Bread;118
2021.09.24;Location C;Pastry;92
2021.09.24;Location C;Croissant;142
2021.09.24;Location B;Pastry;159
2021.09.24;Location B;Bread;234
2021.09.24;Location B;Croissant;211
2021.09.23;Location A;Pastry;299
2021.09.23;Location A;Bread;148
2021.09.23;Location A;Croissant;325
2021.09.23;Location C;Bread;86
2021.09.23;Location C;Pastry;112
2021.09.23;Location C;Croissant;90
2021.09.23;Location B;Croissant;106
2021.09.23;Location B;Pastry;137
2021.09.23;Location B;Bread;169
2021.09.22;Location A;Pastry;173
2021.09.22;Location A;Bread;143
2021.09.22;Location A;Croissant;190
2021.09.22;Location C;Pastry;42
2021.09.22;Location C;Croissant;99
2021.09.22;Location C;Bread;71
2021.09.22;Location B;Bread;92
2021.09.22;Location B;Pastry;104
2021.09.22;Location B;Croissant;96
2021.09.21;Location A;Pastry;302
2021.09.21;Location A;Bread;182
2021.09.21;Location A;Croissant;211
2021.09.21;Location C;Bread;125
2021.09.21;Location C;Pastry;40
2021.09.21;Location C;Croissant;114
2021.09.21;Location B;Croissant;74
2021.09.21;Location B;Bread;143
2021.09.21;Location B;Pastry;103
2021.09.20;Location A;Pastry;225
2021.09.20;Location A;Croissant;245
2021.09.20;Location A;Bread;210
2021.09.20;Location C;Pastry;22
2021.09.20;Location C;Croissant;275
2021.09.20;Location B;Bread;150
2021.09.20;Location B;Pastry;75
2021.09.20;Location B;Croissant;87
2021.09.19;Location A;Bread;265
2021.09.19;Location A;Pastry;251
2021.09.19;Location A;Croissant;207
2021.09.19;Location C;Croissant;178
2021.09.19;Location C;Pastry;119
2021.09.19;Location B;Bread;114
2021.09.19;Location B;Pastry;75
2021.09.19;Location B;Croissant;188
2021.09.18;Location A;Bread;338
2021.09.18;Location A;Pastry;182
2021.09.18;Location A;Croissant;249
2021.09.18;Location C;Croissant;99
2021.09.18;Location C;Pastry;84
2021.09.18;Location C;Bread;209
2021.09.18;Location B;Pastry;86
2021.09.18;Location B;Croissant;168
2021.09.18;Location B;Bread;156
2021.09.17;Location A;Pastry;268
2021.09.17;Location A;Croissant;160
2021.09.17;Location A;Bread;237
2021.09.17;Location C;Croissant;144
2021.09.17;Location C;Pastry;108
2021.09.17;Location C;Bread;239
2021.09.17;Location B;Pastry;82
2021.09.17;Location B;Bread;157
2021.09.17;Location B;Croissant;142
2021.09.16;Location A;Croissant;318
2021.09.16;Location A;Bread;213
2021.09.16;Location A;Pastry;266
2021.09.16;Location C;Pastry;94
2021.09.16;Location C;Croissant;123
2021.09.16;Location C;Bread;140
2021.09.16;Location B;Bread;158
2021.09.16;Location B;Croissant;76
2021.09.16;Location B;Pastry;101
2021.09.15;Location A;Bread;144
2021.09.15;Location A;Pastry;188
2021.09.15;Location A;Croissant;387
2021.09.15;Location C;Croissant;151
2021.09.15;Location C;Pastry;30
2021.09.15;Location C;Bread;212
2021.09.15;Location B;Bread;193
2021.09.15;Location B;Pastry;71
2021.09.15;Location B;Croissant;158
2021.09.14;Location A;Pastry;271
2021.09.14;Location A;Croissant;153
2021.09.14;Location A;Bread;253
2021.09.14;Location C;Pastry;99
2021.09.14;Location C;Bread;145
2021.09.14;Location C;Croissant;126
2021.09.14;Location B;Bread;115
2021.09.14;Location B;Pastry;169
2021.09.14;Location B;Croissant;138
2021.09.13;Location A;Bread;204
2021.09.13;Location A;Pastry;319
2021.09.13;Location A;Croissant;199
2021.09.13;Location C;Bread;177
2021.09.13;Location C;Croissant;132
2021.09.13;Location C;Pastry;94
2021.09.13;Location B;Pastry;139
2021.09.13;Location B;Croissant;152
2021.09.13;Location B;Bread;121
2021.09.12;Location A;Pastry;194
2021.09.12;Location A;Croissant;258
2021.09.12;Location A;Bread;394
2021.09.12;Location C;Bread;121
2021.09.12;Location C;Croissant;113
2021.09.12;Location C;Pastry;139
2021.09.12;Location B;Croissant;133
2021.09.12;Location B;Pastry;85
2021.09.12;Location B;Bread;212
2021.09.11;Location A;Bread;386
2021.09.11;Location A;Pastry;400
2021.09.11;Location A;Croissant;290
2021.09.11;Location C;Croissant;188
2021.09.11;Location C;Pastry;99
2021.09.11;Location C;Bread;119
2021.09.11;Location B;Pastry;114
2021.09.11;Location B;Bread;145
2021.09.11;Location B;Croissant;108
2021.09.05;Location A;Bread;350
2021.09.05;Location A;Pastry;275
2021.09.05;Location A;Croissant;381
2021.09.05;Location C;Pastry;164
2021.09.05;Location C;Bread;160
2021.09.05;Location C;Croissant;173
2021.09.05;Location B;Croissant;194
2021.09.05;Location B;Pastry;175
2021.09.05;Location B;Bread;178
2021.09.04;Location A;Bread;303
2021.09.04;Location A;Croissant;331
2021.09.04;Location A;Pastry;299
2021.09.04;Location C;Croissant;184
2021.09.04;Location C;Pastry;138
2021.09.04;Location C;Bread;263
2021.09.04;Location B;Pastry;70
2021.09.04;Location B;Croissant;138
2021.09.04;Location B;Bread;156
2021.09.03;Location A;Bread;344
2021.09.03;Location A;Pastry;380
2021.09.03;Location A;Croissant;348
2021.09.03;Location C;Bread;222
2021.09.03;Location C;Croissant;289
2021.09.03;Location C;Pastry;125
2021.09.03;Location B;Pastry;139
2021.09.03;Location B;Croissant;111
2021.09.03;Location B;Bread;139
2021.09.02;Location A;Pastry;372
2021.09.02;Location A;Croissant;102
2021.09.02;Location A;Bread;202
2021.09.02;Location C;Pastry;147
2021.09.02;Location C;Croissant;156
2021.09.02;Location C;Bread;266
2021.09.02;Location B;Croissant;169
2021.09.02;Location B;Bread;144
2021.09.02;Location B;Pastry;108
2021.09.01;Location A;Pastry;354
2021.09.01;Location A;Croissant;153
2021.09.01;Location A;Bread;356
2021.09.01;Location C;Pastry;98
2021.09.01;Location C;Croissant;206
2021.09.01;Location C;Bread;164
2021.09.01;Location B;Bread;105
2021.09.01;Location B;Pastry;133
2021.09.01;Location B;Croissant;145
2021.08.31;Location A;Croissant;304
2021.08.31;Location A;Pastry;258
2021.08.31;Location A;Bread;304
2021.08.31;Location C;Bread;291
2021.08.31;Location C;Croissant;235
2021.08.31;Location C;Pastry;74
2021.08.31;Location B;Pastry;150
2021.08.31;Location B;Bread;246
2021.08.31;Location B;Croissant;124
2021.08.30;Location A;Bread;302
2021.08.30;Location A;Croissant;226
2021.08.30;Location A;Pastry;206
2021.08.30;Location C;Croissant;374
2021.08.30;Location C;Pastry;59
2021.08.30;Location C;Bread;340
2021.08.30;Location B;Pastry;65
2021.08.30;Location B;Croissant;134
2021.08.30;Location B;Bread;153
2021.08.29;Location A;Bread;126
2021.08.29;Location A;Croissant;229
2021.08.29;Location A;Pastry;253
2021.08.29;Location C;Croissant;602
2021.08.29;Location C;Bread;447
2021.08.29;Location C;Pastry;212
2021.08.29;Location B;Pastry;205
2021.08.29;Location B;Bread;205
2021.08.29;Location B;Croissant;198
2021.08.28;Location A;Bread;424
2021.08.28;Location A;Croissant;272
2021.08.28;Location A;Pastry;333
2021.08.28;Location C;Croissant;454
2021.08.28;Location C;Bread;491
2021.08.28;Location C;Pastry;184
2021.08.28;Location B;Pastry;233
2021.08.28;Location B;Bread;418
2021.08.27;Location A;Pastry;261
2021.08.27;Location A;Croissant;285
2021.08.27;Location A;Bread;337
2021.08.27;Location C;Croissant;368
2021.08.27;Location C;Bread;384
2021.08.27;Location C;Pastry;37
2021.08.27;Location B;Croissant;55
2021.08.27;Location B;Bread;161
2021.08.27;Location B;Pastry;185
2021.08.26;Location A;Croissant;141
2021.08.26;Location A;Bread;174
2021.08.26;Location A;Pastry;360
2021.08.26;Location C;Croissant;234
2021.08.26;Location C;Pastry;114
2021.08.26;Location C;Bread;188
2021.08.26;Location B;Croissant;112
2021.08.26;Location B;Bread;249
2021.08.26;Location B;Pastry;123
2021.08.25;Location A;Croissant;219
2021.08.25;Location A;Bread;384
2021.08.25;Location A;Pastry;347
2021.08.25;Location C;Pastry;127
2021.08.25;Location C;Croissant;231
2021.08.25;Location C;Bread;178
2021.08.25;Location B;Bread;181
2021.08.25;Location B;Pastry;110
2021.08.25;Location B;Croissant;123
2021.08.24;Location A;Pastry;279
2021.08.24;Location A;Bread;191
2021.08.24;Location A;Croissant;266
2021.08.24;Location C;Bread;200
2021.08.24;Location C;Pastry;98
2021.08.24;Location C;Croissant;171
2021.08.24;Location B;Bread;206
2021.08.24;Location B;Croissant;265
2021.08.24;Location B;Pastry;58
2021.08.23;Location A;Bread;402
2021.08.23;Location A;Croissant;299
2021.08.23;Location A;Pastry;74
2021.08.23;Location C;Bread;179
2021.08.23;Location C;Croissant;225
2021.08.23;Location C;Pastry;147
2021.08.23;Location B;Croissant;280
2021.08.23;Location B;Bread;229
2021.08.23;Location B;Pastry;181
2021.08.22;Location A;Pastry;317
2021.08.22;Location A;Bread;284
2021.08.22;Location A;Croissant;248
2021.08.22;Location C;Pastry;107
2021.08.22;Location C;Bread;567
2021.08.22;Location C;Croissant;361
2021.08.22;Location B;Bread;264
2021.08.22;Location B;Croissant;186
2021.08.22;Location B;Pastry;132
2021.08.21;Location A;Bread;440
2021.08.21;Location A;Pastry;297
2021.08.21;Location A;Croissant;239
2021.08.21;Location C;Pastry;149
2021.08.21;Location C;Bread;344
2021.08.21;Location C;Croissant;399
2021.08.21;Location B;Bread;257
2021.08.21;Location B;Croissant;134
2021.08.21;Location B;Pastry;107
2021.08.20;Location A;Croissant;370
2021.08.20;Location A;Bread;573
2021.08.20;Location A;Pastry;437
2021.08.20;Location C;Bread;463
2021.08.20;Location C;Croissant;287
2021.08.20;Location C;Pastry;57
2021.08.20;Location B;Bread;259
2021.08.20;Location B;Pastry;147
2021.08.19;Location A;Bread;280
2021.08.19;Location A;Pastry;222
2021.08.19;Location A;Croissant;324
2021.08.19;Location C;Bread;264
2021.08.19;Location C;Pastry;78
2021.08.19;Location C;Croissant;449
2021.08.19;Location B;Bread;209
2021.08.19;Location B;Croissant;157
2021.08.19;Location B;Pastry;159
2021.08.18;Location A;Croissant;350
2021.08.18;Location A;Bread;372
2021.08.18;Location A;Pastry;216
2021.08.18;Location C;Bread;374
2021.08.18;Location C;Croissant;238
2021.08.18;Location C;Pastry;187
2021.08.18;Location B;Croissant;80
2021.08.18;Location B;Bread;209
2021.08.18;Location B;Pastry;136
2021.08.17;Location A;Pastry;205
2021.08.17;Location A;Croissant;219
2021.08.17;Location A;Bread;376
2021.08.17;Location C;Croissant;262
2021.08.17;Location C;Pastry;89
2021.08.17;Location C;Bread;265
2021.08.17;Location B;Bread;281
2021.08.17;Location B;Pastry;227
2021.08.17;Location B;Croissant;259
2021.08.16;Location A;Bread;571
2021.08.16;Location A;Croissant;451
2021.08.16;Location A;Pastry;393
2021.08.16;Location C;Pastry;166
2021.08.16;Location C;Croissant;544
2021.08.16;Location B;Pastry;271
2021.08.16;Location B;Bread;345
2021.08.15;Location A;Pastry;258
2021.08.15;Location A;Bread;314
2021.08.15;Location A;Croissant;418
2021.08.15;Location C;Bread;234
2021.08.15;Location C;Croissant;658
2021.08.15;Location C;Pastry;152
2021.08.15;Location B;Bread;350
2021.08.15;Location B;Pastry;203
2021.08.15;Location B;Croissant;149
2021.08.14;Location A;Pastry;265
2021.08.14;Location A;Croissant;420
2021.08.14;Location A;Bread;581
2021.08.14;Location C;Croissant;551
2021.08.14;Location C;Pastry;70
2021.08.14;Location C;Bread;626
2021.08.14;Location B;Bread;206
2021.08.14;Location B;Pastry;158
2021.08.14;Location B;Croissant;133
2021.08.13;Location A;Bread;444
2021.08.13;Location A;Croissant;443
2021.08.13;Location A;Pastry;300
2021.08.13;Location C;Croissant;474
2021.08.13;Location C;Pastry;45
2021.08.13;Location C;Bread;437
2021.08.13;Location B;Croissant;362
2021.08.13;Location B;Pastry;254
2021.08.13;Location B;Bread;315
2021.08.12;Location A;Bread;451
2021.08.12;Location A;Pastry;186
2021.08.12;Location A;Croissant;314
2021.08.12;Location C;Bread;348
2021.08.12;Location C;Croissant;274
2021.08.12;Location C;Pastry;103
2021.08.12;Location B;Bread;185
2021.08.12;Location B;Pastry;219
2021.08.12;Location B;Croissant;183
2021.08.11;Location A;Bread;550
2021.08.11;Location A;Pastry;209
2021.08.11;Location A;Croissant;458
2021.08.11;Location C;Croissant;218
2021.08.11;Location C;Bread;322
2021.08.11;Location C;Pastry;142
2021.08.11;Location B;Pastry;120
2021.08.11;Location B;Bread;183
2021.08.11;Location B;Croissant;165
2021.08.10;Location A;Bread;332
2021.08.10;Location A;Pastry;279
2021.08.10;Location A;Croissant;321
2021.08.10;Location C;Pastry;83
2021.08.10;Location C;Croissant;138
2021.08.10;Location C;Bread;167
2021.08.10;Location B;Croissant;203
2021.08.10;Location B;Pastry;123
2021.08.10;Location B;Bread;308
2021.08.09;Location A;Bread;389
2021.08.09;Location A;Croissant;323
2021.08.09;Location A;Pastry;196
2021.08.09;Location C;Pastry;106
2021.08.09;Location C;Croissant;149
2021.08.09;Location C;Bread;259
2021.08.09;Location B;Pastry;121
2021.08.09;Location B;Bread;104
2021.08.09;Location B;Croissant;177
2021.08.08;Location A;Pastry;160
2021.08.08;Location A;Bread;401
2021.08.08;Location A;Croissant;403
2021.08.08;Location C;Bread;147
2021.08.08;Location C;Croissant;348
2021.08.08;Location C;Pastry;116
2021.08.08;Location B;Croissant;329
2021.08.08;Location B;Pastry;240
2021.08.08;Location B;Bread;535
2021.08.07;Location A;Pastry;342
2021.08.07;Location A;Croissant;449
2021.08.07;Location A;Bread;283
2021.08.07;Location C;Pastry;111
2021.08.07;Location C;Bread;326
2021.08.07;Location C;Croissant;426
2021.08.07;Location B;Pastry;89
2021.08.07;Location B;Croissant;195
2021.08.07;Location B;Bread;267
2021.08.06;Location A;Croissant;499
2021.08.06;Location A;Pastry;433
2021.08.06;Location A;Bread;446
2021.08.06;Location C;Pastry;55
2021.08.06;Location C;Bread;241
2021.08.06;Location C;Croissant;336
2021.08.06;Location B;Bread;161
2021.08.06;Location B;Pastry;189
2021.08.06;Location B;Croissant;127
2021.08.05;Location A;Pastry;387
2021.08.05;Location A;Croissant;262
2021.08.05;Location A;Bread;374
2021.08.05;Location C;Bread;313
2021.08.05;Location C;Pastry;117
2021.08.05;Location C;Croissant;230
2021.08.05;Location B;Bread;120
2021.08.05;Location B;Pastry;199
2021.08.05;Location B;Croissant;136
2021.08.04;Location A;Bread;347
2021.08.04;Location A;Pastry;324
2021.08.04;Location A;Croissant;481
2021.08.04;Location C;Croissant;218
2021.08.04;Location C;Pastry;111
2021.08.04;Location C;Bread;268
2021.08.04;Location B;Bread;233
2021.08.03;Location A;Croissant;210
2021.08.03;Location A;Pastry;139
2021.08.03;Location A;Bread;463
2021.08.03;Location C;Pastry;78
2021.08.03;Location C;Bread;164
2021.08.03;Location C;Croissant;166
2021.08.03;Location B;Bread;165
2021.08.03;Location B;Pastry;171
2021.08.03;Location B;Croissant;119
2021.08.02;Location A;Pastry;348
2021.08.02;Location A;Croissant;286
2021.08.02;Location A;Bread;415
2021.08.02;Location C;Bread;115
2021.08.02;Location C;Pastry;156
2021.08.02;Location C;Croissant;214
2021.08.02;Location B;Bread;203
2021.08.02;Location B;Pastry;107
2021.08.02;Location B;Croissant;173
2021.08.01;Location A;Pastry;355
2021.08.01;Location A;Croissant;254
2021.08.01;Location A;Bread;426
2021.08.01;Location C;Croissant;269
2021.08.01;Location C;Pastry;78
2021.08.01;Location C;Bread;282
2021.08.01;Location B;Bread;91
2021.08.01;Location B;Pastry;140
2021.08.01;Location B;Croissant;138
2021.07.31;Location A;Pastry;215
2021.07.31;Location A;Croissant;310
2021.07.31;Location A;Bread;461
2021.07.31;Location C;Croissant;367
2021.07.31;Location C;Pastry;64
2021.07.31;Location C;Bread;360
2021.07.31;Location B;Bread;256
2021.07.31;Location B;Pastry;205
2021.07.30;Location A;Pastry;267
2021.07.30;Location A;Croissant;452
2021.07.30;Location A;Bread;381
2021.07.30;Location C;Bread;176
2021.07.30;Location C;Pastry;49
2021.07.30;Location C;Croissant;87
2021.07.30;Location B;Bread;211
2021.07.30;Location B;Pastry;146
2021.07.29;Location A;Pastry;287
2021.07.29;Location A;Croissant;299
2021.07.29;Location A;Bread;316
2021.07.29;Location C;Pastry;165
2021.07.29;Location C;Croissant;309
2021.07.29;Location C;Bread;181
2021.07.29;Location B;Bread;164
2021.07.29;Location B;Pastry;174
2021.07.28;Location A;Croissant;329
2021.07.28;Location A;Pastry;344
2021.07.28;Location A;Bread;375
2021.07.28;Location C;Croissant;238
2021.07.28;Location C;Bread;172
2021.07.28;Location C;Pastry;126
2021.07.28;Location B;Bread;152
2021.07.28;Location B;Pastry;92
2021.07.28;Location B;Croissant;134
2021.07.27;Location A;Bread;501
2021.07.27;Location A;Croissant;414
2021.07.27;Location A;Pastry;342
2021.07.27;Location C;Pastry;24
2021.07.27;Location C;Bread;153
2021.07.27;Location C;Croissant;173
2021.07.27;Location B;Bread;123
2021.07.27;Location B;Pastry;111
2021.07.27;Location B;Croissant;171
2021.07.26;Location A;Bread;454
2021.07.26;Location A;Croissant;298
2021.07.26;Location A;Pastry;259
2021.07.26;Location C;Croissant;175
2021.07.26;Location C;Pastry;155
2021.07.26;Location C;Bread;70
2021.07.26;Location B;Bread;71
2021.07.26;Location B;Pastry;123
2021.07.26;Location B;Croissant;126
2021.07.25;Location A;Pastry;90
2021.07.25;Location A;Croissant;405
2021.07.25;Location A;Bread;222
2021.07.25;Location C;Pastry;150
2021.07.25;Location C;Bread;111
2021.07.25;Location C;Croissant;218
2021.07.25;Location B;Pastry;151
2021.07.25;Location B;Bread;92
2021.07.25;Location B;Croissant;121
2021.07.24;Location A;Croissant;282
2021.07.24;Location A;Pastry;254
2021.07.24;Location A;Bread;344
2021.07.24;Location C;Bread;190
2021.07.24;Location C;Croissant;261
2021.07.24;Location C;Pastry;99
2021.07.24;Location B;Pastry;178
2021.07.24;Location B;Croissant;94
2021.07.24;Location B;Bread;207
2021.07.23;Location A;Bread;437
2021.07.23;Location A;Pastry;354
2021.07.23;Location A;Croissant;389
2021.07.23;Location C;Bread;89
2021.07.23;Location C;Pastry;103
2021.07.23;Location C;Croissant;141
2021.07.23;Location B;Bread;367
2021.07.23;Location B;Croissant;231
2021.07.23;Location B;Pastry;163
2021.07.22;Location A;Croissant;446
2021.07.22;Location A;Bread;507
2021.07.22;Location A;Pastry;274
2021.07.22;Location C;Bread;168
2021.07.22;Location C;Croissant;167
2021.07.22;Location C;Pastry;109
2021.07.22;Location B;Croissant;166
2021.07.22;Location B;Bread;258
2021.07.22;Location B;Pastry;140
2021.07.21;Location A;Pastry;298
2021.07.21;Location A;Bread;511
2021.07.21;Location A;Croissant;444
2021.07.21;Location C;Pastry;57
2021.07.21;Location C;Croissant;199
2021.07.21;Location C;Bread;52
2021.07.21;Location B;Bread;278
2021.07.21;Location B;Pastry;157
2021.07.21;Location B;Croissant;177
2021.07.20;Location A;Bread;241
2021.07.20;Location A;Pastry;205
2021.07.20;Location A;Croissant;398
2021.07.20;Location C;Pastry;110
2021.07.20;Location C;Bread;148
2021.07.20;Location C;Croissant;172
2021.07.20;Location B;Pastry;143
2021.07.20;Location B;Bread;144
2021.07.20;Location B;Croissant;173
2021.07.19;Location A;Pastry;262
2021.07.19;Location A;Bread;382
2021.07.19;Location C;Bread;56
2021.07.19;Location C;Pastry;136
2021.07.19;Location C;Croissant;116
2021.07.19;Location B;Bread;248
2021.07.19;Location B;Pastry;118
2021.07.19;Location B;Croissant;195
2021.07.18;Location A;Bread;354
2021.07.18;Location A;Croissant;160
2021.07.18;Location A;Pastry;397
2021.07.18;Location C;Croissant;287
2021.07.18;Location C;Pastry;68
2021.07.18;Location C;Bread;138
2021.07.18;Location B;Bread;123
2021.07.18;Location B;Croissant;194
2021.07.18;Location B;Pastry;119
2021.07.17;Location A;Croissant;292
2021.07.17;Location A;Pastry;304
2021.07.17;Location A;Bread;418
2021.07.17;Location C;Pastry;94
2021.07.17;Location C;Croissant;293
2021.07.17;Location C;Bread;206
2021.07.17;Location B;Bread;182
2021.07.17;Location B;Pastry;174
2021.07.17;Location B;Croissant;217
2021.07.16;Location A;Pastry;409
2021.07.16;Location A;Bread;287
2021.07.16;Location A;Croissant;494
2021.07.16;Location C;Croissant;218
2021.07.16;Location C;Bread;184
2021.07.16;Location C;Pastry;76
2021.07.16;Location B;Croissant;145
2021.07.16;Location B;Pastry;172
2021.07.16;Location B;Bread;135
2021.07.15;Location A;Pastry;399
2021.07.15;Location A;Bread;404
2021.07.15;Location A;Croissant;419
2021.07.15;Location C;Croissant;124
2021.07.15;Location C;Pastry;85
2021.07.15;Location C;Bread;144
2021.07.15;Location B;Croissant;68
2021.07.15;Location B;Pastry;149
2021.07.15;Location B;Bread;245
2021.07.14;Location A;Pastry;318
2021.07.14;Location A;Bread;425
2021.07.14;Location A;Croissant;337
2021.07.14;Location C;Pastry;141
2021.07.14;Location C;Croissant;107
2021.07.14;Location C;Bread;119
2021.07.14;Location B;Bread;169
2021.07.14;Location B;Croissant;91
2021.07.14;Location B;Pastry;216
2021.07.13;Location A;Croissant;370
2021.07.13;Location A;Pastry;361
2021.07.13;Location A;Bread;311
2021.07.13;Location C;Pastry;68
2021.07.13;Location C;Croissant;174
2021.07.13;Location C;Bread;171
2021.07.13;Location B;Pastry;69
2021.07.13;Location B;Croissant;107
2021.07.13;Location B;Bread;170
2021.07.12;Location A;Croissant;279
2021.07.12;Location A;Pastry;307
2021.07.12;Location A;Bread;330
2021.07.12;Location C;Pastry;65
2021.07.12;Location C;Croissant;97
2021.07.12;Location C;Bread;159
2021.07.12;Location B;Croissant;151
2021.07.12;Location B;Pastry;112
2021.07.12;Location B;Bread;233
2021.07.11;Location A;Bread;460
2021.07.11;Location A;Croissant;454
2021.07.11;Location A;Pastry;293
2021.07.11;Location C;Bread;127
2021.07.11;Location C;Croissant;160
2021.07.11;Location C;Pastry;77
2021.07.11;Location B;Pastry;184
2021.07.11;Location B;Croissant;172
2021.07.11;Location B;Bread;261
2021.07.10;Location A;Croissant;390
2021.07.10;Location A;Pastry;409
2021.07.10;Location A;Bread;411
2021.07.10;Location C;Pastry;47
2021.07.10;Location C;Bread;152
2021.07.10;Location C;Croissant;215
2021.07.10;Location B;Bread;157
2021.07.10;Location B;Pastry;164
2021.07.10;Location B;Croissant;169
2021.07.09;Location A;Pastry;154
2021.07.09;Location A;Croissant;428
